event_id,user_id,event_type,event_ts,from_tier,to_tier,mrr_before_usd,mrr_after_usd,mrr_change_usd,country_code,trigger_context
3080,566,retention,2024-11-13,Family,Family,14.99,14.99,0.0,SE,organic
3081,566,downgrade,2024-12-27,Family,Premium,14.99,9.99,-5.0,US,reconciliation
3082,434,signup,2021-01-11,,Free,0.0,0.0,0.0,SE,referral
3083,434,retention,2021-02-06,Free,Free,0.0,0.0,0.0,SE,social_ad
3084,434,upgrade,2021-05-27,Free,Premium,0.0,9.99,9.99,SE,price_promo
3085,434,upgrade,2021-12-07,Premium,Family,9.99,14.99,5.0,SE,reconciliation
3086,963,signup,2023-12-26,,Free,0.0,0.0,0.0,AU,social_ad
3087,963,churn,2024-04-07,Free,Free,0.0,0.0,0.0,AU,social_ad
3088,963,retention,2024-07-06,Free,Free,0.0,0.0,0.0,AU,content_launch
3089,826,signup,2023-09-17,,Free,0.0,0.0,0.0,AU,social_ad
3090,826,churn,2024-06-18,Free,Free,0.0,0.0,0.0,AU,retention_email
3091,826,churn,2024-07-05,Free,Free,0.0,0.0,0.0,AU,organic
3092,177,signup,2022-06-22,,Free,0.0,0.0,0.0,FR,social_ad
3093,177,churn,2023-06-29,Free,Free,0.0,0.0,0.0,FR,billing_failure
3094,177,retention,2023-09-22,Free,Free,0.0,0.0,0.0,FR,social_ad
3095,177,retention,2023-10-19,Free,Free,0.0,0.0,0.0,FR,billing_failure
3096,177,upgrade,2024-02-05,Free,Premium,0.0,9.99,9.99,FR,price_promo
3097,177,upgrade,2024-07-17,Premium,Family,9.99,14.99,5.0,FR,reconciliation
3098,167,signup,2023-10-11,,Free,0.0,0.0,0.0,SE,organic
3099,167,upgrade,2023-11-06,Free,Family,0.0,14.99,14.99,SE,organic
3100,167,retention,2024-05-08,Family,Family,14.99,14.99,0.0,SE,content_launch
3101,167,downgrade,2024-07-07,Family,Premium,14.99,9.99,-5.0,SE,reconciliation
3102,938,signup,2023-02-05,,Free,0.0,0.0,0.0,ZA,social_ad
3103,938,upgrade,2023-04-19,Free,Premium,0.0,9.99,9.99,ZA,referral
3104,938,retention,2024-09-03,Premium,Premium,9.99,9.99,0.0,ZA,billing_failure
3105,938,upgrade,2024-10-10,Premium,Family,9.99,14.99,5.0,ZA,reconciliation
3106,354,signup,2023-06-27,,Free,0.0,0.0,0.0,BR,organic
3107,354,upgrade,2023-09-27,Free,Premium,0.0,9.99,9.99,BR,paid_search
3108,354,downgrade,2023-11-10,Premium,Free,9.99,0.0,-9.99,BR,content_launch
3109,354,churn,2024-07-22,Free,Free,0.0,0.0,0.0,BR,organic
3110,379,signup,2022-06-12,,Premium,0.0,9.99,9.99,FR,social_ad
3111,379,retention,2023-04-29,Premium,Premium,9.99,9.99,0.0,FR,content_launch
3112,379,retention,2023-08-03,Premium,Premium,9.99,9.99,0.0,FR,price_promo
3113,379,upgrade,2023-08-27,Premium,Family,9.99,14.99,5.0,FR,billing_failure
3114,379,downgrade,2023-09-15,Family,Free,14.99,0.0,-14.99,FR,reconciliation
3115,184,signup,2024-05-23,,Free,0.0,0.0,0.0,FR,organic
3116,184,upgrade,2024-07-26,Free,Premium,0.0,9.99,9.99,FR,price_promo
3117,184,upgrade,2024-09-23,Premium,Family,9.99,14.99,5.0,FR,reconciliation
3118,920,signup,2022-10-29,,Free,0.0,0.0,0.0,ZA,organic
3119,920,churn,2022-12-05,Free,Free,0.0,0.0,0.0,ZA,content_launch
3120,920,churn,2023-02-13,Free,Free,0.0,0.0,0.0,ZA,social_ad
3121,987,signup,2021-04-23,,Free,0.0,0.0,0.0,ZA,referral
3122,987,upgrade,2021-07-20,Free,Premium,0.0,9.99,9.99,ZA,price_promo
3123,987,downgrade,2022-08-23,Premium,Free,9.99,0.0,-9.99,ZA,social_ad
3124,987,upgrade,2023-02-10,Free,Premium,0.0,9.99,9.99,ZA,content_launch
3125,987,churn,2023-04-17,Premium,Free,9.99,0.0,-9.99,ZA,referral
3126,987,upgrade,2023-06-26,Free,Premium,0.0,9.99,9.99,ZA,reconciliation
3127,714,signup,2023-02-23,,Free,0.0,0.0,0.0,US,paid_search
3128,714,upgrade,2023-03-16,Free,Premium,0.0,9.99,9.99,US,billing_failure
3129,714,retention,2023-04-26,Premium,Premium,9.99,9.99,0.0,US,paid_search
3130,714,churn,2023-06-14,Premium,Free,9.99,0.0,-9.99,US,billing_failure
3131,714,churn,2023-08-28,Free,Free,0.0,0.0,0.0,US,organic
3132,714,upgrade,2024-01-11,Free,Family,0.0,14.99,14.99,US,reconciliation
3133,449,signup,2023-08-25,,Free,0.0,0.0,0.0,GB,organic
3134,449,upgrade,2023-10-13,Free,Premium,0.0,9.99,9.99,GB,price_promo
3135,449,retention,2024-07-26,Premium,Premium,9.99,9.99,0.0,GB,referral
3136,449,downgrade,2024-10-22,Premium,Free,9.99,0.0,-9.99,GB,reconciliation
3137,450,signup,2022-01-16,,Free,0.0,0.0,0.0,DE,organic
3138,450,upgrade,2022-01-31,Free,Family,0.0,14.99,14.99,DE,billing_failure
3139,450,retention,2022-04-12,Family,Family,14.99,14.99,0.0,DE,billing_failure
3140,450,retention,2022-07-13,Family,Family,14.99,14.99,0.0,DE,retention_email
3141,450,downgrade,2022-09-02,Family,Premium,14.99,9.99,-5.0,DE,reconciliation
3142,35,signup,2023-01-25,,Free,0.0,0.0,0.0,ZA,organic
3143,35,churn,2023-07-25,Free,Free,0.0,0.0,0.0,ZA,organic
3144,35,churn,2023-08-28,Free,Free,0.0,0.0,0.0,ZA,referral
3145,35,churn,2023-10-05,Free,Free,0.0,0.0,0.0,ZA,billing_failure
3146,35,retention,2024-06-26,Free,Free,0.0,0.0,0.0,ZA,content_launch
3147,35,upgrade,2024-09-17,Free,Premium,0.0,9.99,9.99,ZA,reconciliation
3148,191,signup,2023-02-24,,Free,0.0,0.0,0.0,AU,organic
3149,191,churn,2023-04-17,Free,Free,0.0,0.0,0.0,AU,referral
3150,191,upgrade,2023-05-07,Free,Premium,0.0,9.99,9.99,AU,social_ad
3151,191,upgrade,2023-11-28,Premium,Family,9.99,14.99,5.0,AU,reconciliation
3152,757,signup,2023-09-27,,Free,0.0,0.0,0.0,FR,organic
3153,757,upgrade,2024-04-24,Free,Premium,0.0,9.99,9.99,FR,referral
3154,757,upgrade,2024-06-23,Premium,Family,9.99,14.99,5.0,AU,content_launch
3155,757,churn,2024-09-08,Family,Free,14.99,0.0,-14.99,FR,retention_email
3156,757,upgrade,2024-10-08,Free,Family,0.0,14.99,14.99,FR,reconciliation
3157,86,signup,2023-07-31,,Premium,0.0,9.99,9.99,US,organic
3158,86,retention,2023-08-17,Premium,Premium,9.99,9.99,0.0,US,content_launch
3159,86,upgrade,2023-09-11,Premium,Family,9.99,14.99,5.0,US,reconciliation
3160,561,signup,2021-06-24,,Free,0.0,0.0,0.0,BR,organic
3161,561,upgrade,2021-10-06,Free,Premium,0.0,9.99,9.99,BR,social_ad
3162,561,upgrade,2022-08-26,Premium,Family,9.99,14.99,5.0,BR,social_ad
3163,561,churn,2023-02-25,Family,Free,14.99,0.0,-14.99,BR,organic
3164,561,churn,2023-03-23,Free,Free,0.0,0.0,0.0,BR,organic
3165,561,churn,2023-07-09,Free,Free,0.0,0.0,0.0,BR,referral
3166,561,upgrade,2023-10-21,Free,Premium,0.0,9.99,9.99,FR,paid_search
3167,561,downgrade,2023-11-13,Premium,Free,9.99,0.0,-9.99,BR,reconciliation
3168,781,signup,2022-05-17,,Premium,0.0,9.99,9.99,BR,paid_search
3169,781,retention,2022-06-30,Premium,Premium,9.99,9.99,0.0,BR,organic
3170,269,signup,2023-04-04,,Free,0.0,0.0,0.0,GB,social_ad
3171,269,upgrade,2023-05-17,Free,Premium,0.0,9.99,9.99,GB,referral
3172,269,upgrade,2024-11-03,Premium,Family,9.99,14.99,5.0,GB,reconciliation
3173,902,signup,2021-04-21,,Free,0.0,0.0,0.0,JP,social_ad
3174,902,churn,2021-06-15,Free,Free,0.0,0.0,0.0,JP,social_ad
3175,902,upgrade,2021-09-26,Free,Premium,0.0,9.99,9.99,JP,billing_failure
3176,902,churn,2022-11-10,Premium,Free,9.99,0.0,-9.99,JP,organic
3177,902,upgrade,2023-03-08,Free,Family,0.0,14.99,14.99,JP,reconciliation
3178,929,signup,2023-08-17,,Free,0.0,0.0,0.0,ZA,social_ad
3179,929,churn,2024-02-11,Free,Free,0.0,0.0,0.0,SE,organic
3180,316,signup,2021-07-05,,Free,0.0,0.0,0.0,GB,organic
3181,316,retention,2021-07-27,Free,Free,0.0,0.0,0.0,GB,social_ad
3182,316,churn,2021-09-11,Free,Free,0.0,0.0,0.0,GB,referral
3183,316,upgrade,2022-01-16,Free,Premium,0.0,9.99,9.99,GB,reconciliation
3184,522,signup,2022-01-10,,Free,0.0,0.0,0.0,CA,referral
3185,522,retention,2022-06-25,Free,Free,0.0,0.0,0.0,CA,retention_email
3186,522,upgrade,2023-05-25,Free,Premium,0.0,9.99,9.99,CA,organic
3187,522,upgrade,2023-09-04,Premium,Family,9.99,14.99,5.0,CA,reconciliation
3188,161,signup,2024-04-19,,Free,0.0,0.0,0.0,FR,podcast_ad
3189,161,retention,2024-09-07,Free,Free,0.0,0.0,0.0,FR,price_promo
3190,349,signup,2021-06-14,,Free,0.0,0.0,0.0,JP,organic
3191,349,retention,2021-07-25,Free,Free,0.0,0.0,0.0,JP,retention_email
3192,349,churn,2021-09-29,Free,Free,0.0,0.0,0.0,JP,billing_failure
3193,349,upgrade,2021-11-01,Free,Premium,0.0,9.99,9.99,JP,reconciliation
3194,952,signup,2021-02-26,,Free,0.0,0.0,0.0,JP,organic
3195,952,churn,2021-03-19,Free,Free,0.0,0.0,0.0,JP,paid_search
3196,952,retention,2021-06-03,Free,Free,0.0,0.0,0.0,JP,billing_failure
3197,952,retention,2021-07-04,Free,Free,0.0,0.0,0.0,JP,organic
3198,952,upgrade,2021-09-25,Free,Premium,0.0,9.99,9.99,JP,reconciliation
3199,692,signup,2021-07-11,,Free,0.0,0.0,0.0,FR,organic
3200,692,churn,2022-05-05,Free,Free,0.0,0.0,0.0,FR,social_ad
3201,692,retention,2022-09-03,Free,Free,0.0,0.0,0.0,FR,content_launch
3202,692,churn,2023-01-23,Free,Free,0.0,0.0,0.0,BR,content_launch
3203,692,upgrade,2023-05-03,Free,Premium,0.0,9.99,9.99,FR,reconciliation
3204,737,signup,2024-12-16,,Premium,0.0,9.99,9.99,JP,organic
3205,278,signup,2021-07-03,,Free,0.0,0.0,0.0,US,paid_search
3206,278,churn,2021-07-30,Free,Free,0.0,0.0,0.0,US,billing_failure
3207,278,churn,2021-11-18,Free,Free,0.0,0.0,0.0,US,social_ad
3208,609,signup,2021-11-23,,Premium,0.0,9.99,9.99,CA,organic
3209,609,churn,2022-05-21,Premium,Free,9.99,0.0,-9.99,CA,organic
3210,609,churn,2022-06-16,Free,Free,0.0,0.0,0.0,CA,retention_email
3211,609,churn,2022-08-16,Free,Free,0.0,0.0,0.0,AU,organic
3212,609,churn,2023-01-26,Free,Free,0.0,0.0,0.0,CA,content_launch
3213,609,upgrade,2023-05-27,Free,Family,0.0,14.99,14.99,CA,reconciliation
3214,850,signup,2024-01-20,,Free,0.0,0.0,0.0,CA,organic
3215,850,upgrade,2024-02-18,Free,Family,0.0,14.99,14.99,CA,retention_email
3216,850,retention,2024-04-16,Family,Family,14.99,14.99,0.0,CA,referral
3217,850,churn,2024-07-23,Family,Free,14.99,0.0,-14.99,CA,price_promo
3218,850,upgrade,2024-12-31,Free,Family,0.0,14.99,14.99,CA,reconciliation
3219,579,signup,2022-05-05,,Premium,0.0,9.99,9.99,JP,referral
3220,579,upgrade,2022-07-09,Premium,Family,9.99,14.99,5.0,JP,content_launch
3221,579,retention,2022-08-09,Family,Family,14.99,14.99,0.0,JP,organic
3222,579,retention,2022-11-03,Family,Family,14.99,14.99,0.0,DE,paid_search
3223,579,retention,2022-12-20,Family,Family,14.99,14.99,0.0,JP,organic
3224,579,downgrade,2023-02-04,Family,Free,14.99,0.0,-14.99,JP,reconciliation
3225,437,signup,2023-11-24,,Free,0.0,0.0,0.0,GB,organic
3226,437,upgrade,2024-06-10,Free,Family,0.0,14.99,14.99,GB,reconciliation
3227,873,signup,2023-08-30,,Free,0.0,0.0,0.0,CA,paid_search
3228,873,upgrade,2024-06-23,Free,Premium,0.0,9.99,9.99,CA,paid_search
3229,873,retention,2024-07-08,Premium,Premium,9.99,9.99,0.0,CA,organic
3230,873,downgrade,2024-12-31,Premium,Free,9.99,0.0,-9.99,CA,reconciliation
3231,906,signup,2022-09-08,,Free,0.0,0.0,0.0,FR,paid_search
3232,906,churn,2022-10-06,Free,Free,0.0,0.0,0.0,FR,billing_failure
3233,906,upgrade,2023-01-19,Free,Family,0.0,14.99,14.99,FR,reconciliation
3234,93,signup,2024-03-10,,Free,0.0,0.0,0.0,US,referral
3235,93,upgrade,2024-07-15,Free,Premium,0.0,9.99,9.99,US,organic
3236,93,upgrade,2024-09-26,Premium,Family,9.99,14.99,5.0,US,retention_email
3237,93,retention,2024-12-30,Family,Family,14.99,14.99,0.0,US,organic
3238,328,signup,2023-05-16,,Free,0.0,0.0,0.0,SE,social_ad
3239,328,churn,2023-06-02,Free,Free,0.0,0.0,0.0,CA,content_launch
3240,328,retention,2024-01-04,Free,Free,0.0,0.0,0.0,SE,price_promo
3241,472,signup,2022-02-13,,Premium,0.0,9.99,9.99,ZA,organic
3242,472,downgrade,2022-03-02,Premium,Free,9.99,0.0,-9.99,ZA,organic
3243,472,churn,2022-04-24,Free,Free,0.0,0.0,0.0,ZA,social_ad
3244,234,signup,2024-06-14,,Free,0.0,0.0,0.0,AU,organic
3245,234,churn,2024-11-24,Free,Free,0.0,0.0,0.0,AU,organic
3246,234,upgrade,2024-12-31,Free,Family,0.0,14.99,14.99,AU,reconciliation
3247,205,signup,2024-03-03,,Free,0.0,0.0,0.0,ZA,organic
3248,205,upgrade,2024-07-12,Free,Premium,0.0,9.99,9.99,ZA,content_launch
3249,706,signup,2023-05-25,,Premium,0.0,9.99,9.99,JP,paid_search
3250,706,retention,2023-07-17,Premium,Premium,9.99,9.99,0.0,JP,paid_search
3251,706,upgrade,2023-09-24,Premium,Family,9.99,14.99,5.0,JP,social_ad
3252,706,retention,2023-12-20,Family,Family,14.99,14.99,0.0,JP,content_launch
3253,706,churn,2024-01-05,Family,Free,14.99,0.0,-14.99,JP,billing_failure
3254,188,signup,2021-07-17,,Free,0.0,0.0,0.0,US,podcast_ad
3255,188,upgrade,2021-10-23,Free,Premium,0.0,9.99,9.99,US,organic
3256,188,retention,2022-06-10,Premium,Premium,9.99,9.99,0.0,BR,organic
3257,188,upgrade,2022-10-20,Premium,Family,9.99,14.99,5.0,SE,price_promo
3258,977,signup,2021-10-30,,Family,0.0,14.99,14.99,JP,organic
3259,977,downgrade,2022-03-09,Family,Premium,14.99,9.99,-5.0,JP,organic
3260,977,churn,2022-05-08,Premium,Free,9.99,0.0,-9.99,JP,social_ad
3261,977,churn,2022-10-04,Free,Free,0.0,0.0,0.0,JP,paid_search
3262,977,retention,2022-11-18,Free,Free,0.0,0.0,0.0,JP,content_launch
3263,977,upgrade,2023-01-21,Free,Premium,0.0,9.99,9.99,JP,referral
3264,986,signup,2021-05-12,,Free,0.0,0.0,0.0,DE,social_ad
3265,986,upgrade,2022-02-16,Free,Premium,0.0,9.99,9.99,AU,organic
3266,986,retention,2022-08-31,Premium,Premium,9.99,9.99,0.0,DE,social_ad
3267,986,upgrade,2024-01-27,Premium,Family,9.99,14.99,5.0,DE,retention_email
3268,986,downgrade,2024-03-02,Family,Free,14.99,0.0,-14.99,DE,reconciliation
3269,319,signup,2022-08-17,,Family,0.0,14.99,14.99,ZA,organic
3270,319,retention,2023-02-19,Family,Family,14.99,14.99,0.0,ZA,content_launch
3271,319,churn,2023-08-17,Family,Free,14.99,0.0,-14.99,ZA,billing_failure
3272,319,upgrade,2023-12-14,Free,Family,0.0,14.99,14.99,ZA,reconciliation
3273,793,signup,2022-03-21,,Premium,0.0,9.99,9.99,AU,organic
3274,793,churn,2023-03-30,Premium,Free,9.99,0.0,-9.99,AU,content_launch
3275,793,upgrade,2023-07-29,Free,Family,0.0,14.99,14.99,AU,reconciliation
3276,814,signup,2024-09-30,,Free,0.0,0.0,0.0,FR,organic
3277,315,signup,2022-12-31,,Free,0.0,0.0,0.0,US,social_ad
3278,315,churn,2023-05-23,Free,Free,0.0,0.0,0.0,US,content_launch
3279,315,churn,2023-06-09,Free,Free,0.0,0.0,0.0,US,billing_failure
3280,315,churn,2023-08-23,Free,Free,0.0,0.0,0.0,FR,billing_failure
3281,82,signup,2024-02-09,,Free,0.0,0.0,0.0,FR,organic
3282,82,upgrade,2024-10-07,Free,Premium,0.0,9.99,9.99,FR,content_launch
3283,82,churn,2024-12-09,Premium,Free,9.99,0.0,-9.99,FR,organic
3284,82,upgrade,2024-12-31,Free,Premium,0.0,9.99,9.99,FR,reconciliation
3285,649,signup,2021-09-13,,Free,0.0,0.0,0.0,DE,podcast_ad
3286,649,churn,2021-10-10,Free,Free,0.0,0.0,0.0,DE,organic
3287,649,upgrade,2021-12-12,Free,Premium,0.0,9.99,9.99,DE,social_ad
3288,649,retention,2022-03-31,Premium,Premium,9.99,9.99,0.0,DE,referral
3289,212,signup,2024-08-09,,Free,0.0,0.0,0.0,AU,organic
3290,488,signup,2022-10-09,,Free,0.0,0.0,0.0,AU,organic
3291,488,upgrade,2022-12-08,Free,Family,0.0,14.99,14.99,AU,social_ad
3292,488,retention,2023-08-24,Family,Family,14.99,14.99,0.0,AU,billing_failure
3293,488,churn,2024-01-23,Family,Free,14.99,0.0,-14.99,AU,organic
3294,488,upgrade,2024-05-23,Free,Premium,0.0,9.99,9.99,FR,billing_failure
3295,947,signup,2021-12-09,,Free,0.0,0.0,0.0,CA,organic
3296,947,churn,2022-02-04,Free,Free,0.0,0.0,0.0,CA,billing_failure
3297,947,churn,2023-08-20,Free,Free,0.0,0.0,0.0,CA,social_ad
3298,947,retention,2024-03-12,Free,Free,0.0,0.0,0.0,CA,paid_search
3299,947,upgrade,2024-06-30,Free,Family,0.0,14.99,14.99,CA,reconciliation
3300,670,signup,2024-11-06,,Free,0.0,0.0,0.0,DE,paid_search
3301,670,upgrade,2024-12-18,Free,Premium,0.0,9.99,9.99,DE,reconciliation
3302,232,signup,2021-11-15,,Free,0.0,0.0,0.0,FR,organic
3303,232,churn,2022-06-03,Free,Free,0.0,0.0,0.0,FR,referral
3304,232,upgrade,2023-02-12,Free,Family,0.0,14.99,14.99,FR,price_promo
3305,232,downgrade,2023-03-04,Family,Premium,14.99,9.99,-5.0,FR,reconciliation
3306,593,signup,2024-02-22,,Premium,0.0,9.99,9.99,SE,referral
3307,593,retention,2024-09-11,Premium,Premium,9.99,9.99,0.0,SE,social_ad
3308,593,retention,2024-10-19,Premium,Premium,9.99,9.99,0.0,SE,social_ad
3309,593,upgrade,2024-11-04,Premium,Family,9.99,14.99,5.0,SE,reconciliation
3310,442,signup,2023-10-13,,Free,0.0,0.0,0.0,FR,organic
3311,442,upgrade,2024-05-06,Free,Premium,0.0,9.99,9.99,FR,price_promo
3312,442,downgrade,2024-07-18,Premium,Free,9.99,0.0,-9.99,FR,content_launch
3313,442,upgrade,2024-08-20,Free,Premium,0.0,9.99,9.99,FR,reconciliation
3314,153,signup,2021-03-24,,Free,0.0,0.0,0.0,BR,organic
3315,153,upgrade,2021-10-04,Free,Premium,0.0,9.99,9.99,BR,price_promo
3316,153,retention,2022-01-23,Premium,Premium,9.99,9.99,0.0,BR,organic
3317,439,signup,2021-02-16,,Free,0.0,0.0,0.0,FR,referral
3318,439,churn,2021-05-19,Free,Free,0.0,0.0,0.0,FR,price_promo
3319,439,upgrade,2021-08-09,Free,Premium,0.0,9.99,9.99,FR,referral
3320,439,downgrade,2021-09-04,Premium,Free,9.99,0.0,-9.99,FR,social_ad
3321,439,churn,2021-12-27,Free,Free,0.0,0.0,0.0,FR,billing_failure
3322,439,upgrade,2022-05-21,Free,Family,0.0,14.99,14.99,FR,organic
3323,439,downgrade,2022-09-26,Family,Premium,14.99,9.99,-5.0,FR,organic
3324,439,downgrade,2023-02-06,Premium,Free,9.99,0.0,-9.99,FR,reconciliation
3325,809,signup,2024-11-21,,Free,0.0,0.0,0.0,AU,organic
3326,809,upgrade,2024-12-31,Free,Premium,0.0,9.99,9.99,AU,reconciliation
3327,715,signup,2023-03-11,,Premium,0.0,9.99,9.99,ZA,organic
3328,715,churn,2023-06-19,Premium,Free,9.99,0.0,-9.99,ZA,social_ad
3329,715,upgrade,2023-09-03,Free,Premium,0.0,9.99,9.99,ZA,price_promo
3330,715,upgrade,2024-01-25,Premium,Family,9.99,14.99,5.0,ZA,reconciliation
3331,556,signup,2023-09-26,,Family,0.0,14.99,14.99,ZA,referral
3332,556,downgrade,2023-10-27,Family,Premium,14.99,9.99,-5.0,ZA,content_launch
3333,556,churn,2023-11-28,Premium,Free,9.99,0.0,-9.99,ZA,price_promo
3334,556,upgrade,2024-02-10,Free,Family,0.0,14.99,14.99,ZA,reconciliation
3335,408,signup,2024-07-23,,Premium,0.0,9.99,9.99,FR,organic
3336,408,retention,2024-12-03,Premium,Premium,9.99,9.99,0.0,FR,social_ad
3337,408,downgrade,2024-12-31,Premium,Free,9.99,0.0,-9.99,FR,reconciliation
3338,867,signup,2024-12-20,,Free,0.0,0.0,0.0,ZA,organic
3339,576,signup,2022-05-07,,Premium,0.0,9.99,9.99,ZA,referral
3340,576,retention,2022-11-13,Premium,Premium,9.99,9.99,0.0,ZA,content_launch
3341,576,churn,2023-08-18,Premium,Free,9.99,0.0,-9.99,ZA,organic
3342,115,signup,2024-09-01,,Free,0.0,0.0,0.0,CA,paid_search
3343,115,upgrade,2024-12-26,Free,Premium,0.0,9.99,9.99,CA,reconciliation
3344,7,signup,2022-08-05,,Family,0.0,14.99,14.99,ZA,referral
3345,7,churn,2022-11-20,Family,Free,14.99,0.0,-14.99,ZA,billing_failure
3346,7,churn,2023-02-13,Free,Free,0.0,0.0,0.0,ZA,organic
3347,7,upgrade,2023-05-01,Free,Premium,0.0,9.99,9.99,ZA,reconciliation
3348,905,signup,2022-11-07,,Free,0.0,0.0,0.0,CA,paid_search
3349,905,upgrade,2023-01-20,Free,Family,0.0,14.99,14.99,CA,organic
3350,905,downgrade,2023-06-04,Family,Free,14.99,0.0,-14.99,CA,price_promo
3351,905,churn,2023-07-04,Free,Free,0.0,0.0,0.0,CA,social_ad
3352,905,upgrade,2023-09-27,Free,Premium,0.0,9.99,9.99,CA,organic
3353,905,downgrade,2023-10-23,Premium,Free,9.99,0.0,-9.99,CA,reconciliation
3354,484,signup,2022-06-11,,Free,0.0,0.0,0.0,BR,social_ad
3355,484,retention,2022-10-14,Free,Free,0.0,0.0,0.0,BR,social_ad
3356,484,upgrade,2023-04-03,Free,Premium,0.0,9.99,9.99,BR,billing_failure
3357,484,retention,2023-06-19,Premium,Premium,9.99,9.99,0.0,BR,price_promo
3358,484,retention,2024-01-31,Premium,Premium,9.99,9.99,0.0,BR,price_promo
3359,254,signup,2024-09-17,,Premium,0.0,9.99,9.99,US,paid_search
3360,254,downgrade,2024-12-31,Premium,Free,9.99,0.0,-9.99,US,reconciliation
3361,459,signup,2021-02-18,,Free,0.0,0.0,0.0,ZA,social_ad
3362,459,retention,2021-06-18,Free,Free,0.0,0.0,0.0,ZA,price_promo
3363,459,churn,2021-08-14,Free,Free,0.0,0.0,0.0,DE,social_ad
3364,459,upgrade,2021-12-08,Free,Premium,0.0,9.99,9.99,ZA,reconciliation
3365,655,signup,2021-10-12,,Free,0.0,0.0,0.0,AU,organic
3366,655,upgrade,2021-11-22,Free,Premium,0.0,9.99,9.99,AU,content_launch
3367,655,retention,2022-04-01,Premium,Premium,9.99,9.99,0.0,AU,price_promo
3368,655,retention,2022-10-16,Premium,Premium,9.99,9.99,0.0,GB,paid_search
3369,655,retention,2023-01-28,Premium,Premium,9.99,9.99,0.0,AU,organic
3370,655,churn,2023-02-15,Premium,Free,9.99,0.0,-9.99,AU,content_launch
3371,655,upgrade,2023-08-14,Free,Family,0.0,14.99,14.99,AU,reconciliation
3372,253,signup,2024-04-10,,Free,0.0,0.0,0.0,BR,podcast_ad
3373,586,signup,2022-06-11,,Free,0.0,0.0,0.0,DE,social_ad
3374,586,upgrade,2022-10-11,Free,Premium,0.0,9.99,9.99,DE,billing_failure
3375,586,churn,2022-11-06,Premium,Free,9.99,0.0,-9.99,DE,organic
3376,586,churn,2022-12-20,Free,Free,0.0,0.0,0.0,DE,referral
3377,586,upgrade,2023-04-12,Free,Premium,0.0,9.99,9.99,DE,organic
3378,586,downgrade,2023-07-26,Premium,Free,9.99,0.0,-9.99,DE,reconciliation
3379,40,signup,2021-11-22,,Family,0.0,14.99,14.99,ZA,organic
3380,40,churn,2022-01-12,Family,Free,14.99,0.0,-14.99,ZA,referral
3381,40,churn,2022-06-07,Free,Free,0.0,0.0,0.0,ZA,referral
3382,40,upgrade,2022-08-02,Free,Family,0.0,14.99,14.99,ZA,social_ad
3383,900,signup,2021-11-21,,Free,0.0,0.0,0.0,DE,organic
3384,900,upgrade,2022-02-13,Free,Premium,0.0,9.99,9.99,DE,social_ad
3385,900,churn,2022-05-12,Premium,Free,9.99,0.0,-9.99,FR,organic
3386,900,upgrade,2022-12-11,Free,Family,0.0,14.99,14.99,DE,content_launch
3387,900,retention,2023-09-20,Family,Family,14.99,14.99,0.0,DE,organic
3388,900,downgrade,2023-11-10,Family,Free,14.99,0.0,-14.99,DE,content_launch
3389,900,churn,2024-02-24,Free,Free,0.0,0.0,0.0,DE,billing_failure
3390,900,upgrade,2024-05-06,Free,Premium,0.0,9.99,9.99,DE,reconciliation
3391,340,signup,2023-06-09,,Free,0.0,0.0,0.0,GB,social_ad
3392,340,upgrade,2024-01-11,Free,Premium,0.0,9.99,9.99,GB,paid_search
3393,340,retention,2024-01-27,Premium,Premium,9.99,9.99,0.0,GB,content_launch
3394,340,downgrade,2024-02-25,Premium,Free,9.99,0.0,-9.99,GB,social_ad
3395,340,upgrade,2024-04-02,Free,Premium,0.0,9.99,9.99,GB,reconciliation
3396,304,signup,2024-11-02,,Free,0.0,0.0,0.0,ZA,organic
3397,304,upgrade,2024-12-24,Free,Family,0.0,14.99,14.99,ZA,reconciliation
3398,26,signup,2023-07-02,,Premium,0.0,9.99,9.99,BR,social_ad
3399,26,churn,2023-08-14,Premium,Free,9.99,0.0,-9.99,BR,paid_search
3400,26,retention,2024-02-28,Free,Free,0.0,0.0,0.0,BR,content_launch
3401,26,churn,2024-05-25,Free,Free,0.0,0.0,0.0,BR,billing_failure
3402,26,upgrade,2024-07-01,Free,Family,0.0,14.99,14.99,BR,reconciliation
3403,274,signup,2023-09-14,,Premium,0.0,9.99,9.99,AU,organic
3404,274,churn,2023-12-22,Premium,Free,9.99,0.0,-9.99,AU,organic
3405,274,upgrade,2024-04-05,Free,Premium,0.0,9.99,9.99,FR,retention_email
3406,274,upgrade,2024-04-28,Premium,Family,9.99,14.99,5.0,AU,content_launch
3407,123,signup,2024-08-28,,Free,0.0,0.0,0.0,SE,podcast_ad
3408,123,churn,2024-12-29,Free,Free,0.0,0.0,0.0,SE,social_ad
3409,123,upgrade,2024-12-31,Free,Premium,0.0,9.99,9.99,SE,reconciliation
3410,946,signup,2022-11-05,,Free,0.0,0.0,0.0,BR,organic
3411,946,upgrade,2022-12-04,Free,Premium,0.0,9.99,9.99,BR,content_launch
3412,946,retention,2023-01-26,Premium,Premium,9.99,9.99,0.0,BR,content_launch
